Estimate,Std..Error,hyper,iso
0.1584322054305627,0.9322338460584242,eta1,UGA
0.40005494957197885,0.9111040045319145,eta1,UGA
0.3728149973106953,0.9252519997104659,eta1,UGA
0.34742982774861575,0.9376705629015383,eta1,UGA
-0.8620720158417767,1.0381264164112114,eta1,UGA
-0.31160936530613553,0.9596202402770454,eta1,UGA
-0.2343863953091162,0.9372275294350874,eta1,UGA
-0.31923493661824853,0.9345262168377264,eta1,UGA
-0.1814297931961225,0.9368285953473737,eta1,UGA
0.07295608737598698,0.9102830542500225,eta1,UGA
0.19064837084564418,0.89308607489206,eta1,UGA
0.446434978643627,0.8442576932195298,eta1,UGA
0.6387019523705466,0.8413235368170819,eta1,UGA
0.7316073333788032,0.8248412572290638,eta1,UGA
0.7091544735505089,0.8264077106066807,eta1,UGA
0.8062161622113864,0.8317115996270992,eta1,UGA
0.5599466131397685,0.8239566170100534,eta1,UGA
0.7436123497197543,0.8560582532911742,eta1,UGA
0.6659781418550246,0.8199311298482385,eta1,UGA
1.0093490548004147,0.8568542061295787,eta1,UGA
1.1860369940796098,0.8767107902198863,eta1,UGA
0.7901557000852119,0.8384020134448958,eta1,UGA
0.6542611640042121,0.8469122199802582,eta1,UGA
0.44921446117409186,0.860211034357383,eta1,UGA
0.38813618985790677,0.8775001581345346,eta1,UGA
0.40496678858375235,0.8905472830070338,eta1,UGA
0.20016157302211002,0.9407168377297325,eta1,UGA
0.4368454233666159,0.9161142235695687,eta1,UGA
0.4071003883638037,0.930586834038298,eta1,UGA
0.3793807084637185,0.943249591073395,eta1,UGA
-1.1854691869559604,1.0985732832053676,eta1,UGA
-0.6447360817523224,1.0223964245293726,eta1,UGA
-0.5685658917002385,1.0013187300069535,eta1,UGA
-0.5273567882262007,0.9771971247930945,eta1,UGA
-0.15431724368670885,0.9313303812362138,eta1,UGA
0.27290205041439614,0.8941956854464735,eta1,UGA
0.47743479264291816,0.8767689108441354,eta1,UGA
0.7082497271809828,0.8481284100233939,eta1,UGA
0.815244491390085,0.8497915555603298,eta1,UGA
0.741594539991533,0.8337414203067383,eta1,UGA
0.752660755108637,0.8344423842776607,eta1,UGA
0.7762794455418653,0.8410999043605838,eta1,UGA
0.6613833060316464,0.8295864144082328,eta1,UGA
0.6917527677551732,0.8668543237310696,eta1,UGA
0.5322702931613471,0.8377023161953514,eta1,UGA
0.9509621130447814,0.8642279087039412,eta1,UGA
1.0091737914492043,0.869255734129659,eta1,UGA
0.7717922702283856,0.8459778026845003,eta1,UGA
0.662516941812097,0.8535407752299674,eta1,UGA
0.44946161752408265,0.8698346844368575,eta1,UGA
0.4462726031112537,0.8861450890265076,eta1,UGA
0.6389302830556755,0.8987061931864895,eta1,UGA
0.5426545902503952,0.9414052586428935,eta1,UGA
0.729348398508627,0.9261934701142842,eta1,UGA
0.6796866818407673,0.937724267239701,eta1,UGA
0.6334064576221156,0.9492699010627568,eta1,UGA
-0.5816851414834542,1.019841952906653,eta1,UGA
-0.23367371839926346,0.9649972870073195,eta1,UGA
-0.3459393045843866,0.9888798699989119,eta1,UGA
-0.32538196823515936,0.9781747968564206,eta1,UGA
0.020612486539253985,0.934633240767563,eta1,UGA
0.3287073864207927,0.9087454461800631,eta1,UGA
0.6418587243195015,0.8884463899970165,eta1,UGA
0.9341861296396567,0.8713460245981981,eta1,UGA
1.0659328978706242,0.8725480158271051,eta1,UGA
1.0560610579447172,0.8587313956416539,eta1,UGA
1.1178806098240444,0.8578767975342144,eta1,UGA
1.2294807973973747,0.8681493570599664,eta1,UGA
1.1874595298484936,0.8621927693317346,eta1,UGA
1.1221011489673198,0.8718988586656615,eta1,UGA
0.8919152924123163,0.8458581930795764,eta1,UGA
1.1753783291876412,0.8826913658450124,eta1,UGA
0.9164952602559827,0.8793658952999426,eta1,UGA
0.6485208472548901,0.8617610684262911,eta1,UGA
0.35386041657932016,0.8899655161985238,eta1,UGA
0.07677054601840766,0.9128456225683373,eta1,UGA
-0.02167307052371111,0.9349349714864185,eta1,UGA
-0.03916853205857766,0.9468081664516063,eta1,UGA
-0.1062890366591072,0.9704129223378617,eta1,UGA
-0.019737841200611332,0.9562446844273622,eta1,UGA
-0.01839388119556539,0.9617986985835676,eta1,UGA
-0.0171414321352476,0.9666388353225659,eta1,UGA
-0.5320599687682397,1.0366826512928686,eta1,UGA
-0.21570963294250717,0.9818865392876206,eta1,UGA
-0.18605118048904384,0.9771507945834248,eta1,UGA
-0.0760603672966674,0.9596227780606478,eta1,UGA
0.20048029214038787,0.9347811952098507,eta1,UGA
0.43108886644811867,0.9210728094316177,eta1,UGA
0.7292540911522327,0.9081213953907339,eta1,UGA
0.9670694145416792,0.8992981329681421,eta1,UGA
1.0709169092713904,0.900226020129429,eta1,UGA
1.1155666733234708,0.8909876419307835,eta1,UGA
1.2376907726012312,0.8936092745158806,eta1,UGA
1.4175953538823018,0.9107637140471089,eta1,UGA
1.5206676987781989,0.9270068774432744,eta1,UGA
1.607862569660602,0.9453831404355215,eta1,UGA
1.469344465528162,0.9254029033979676,eta1,UGA
1.6374275888546135,0.9526976938645385,eta1,UGA
1.2943069846211215,0.9057453885713591,eta1,UGA
1.0103299870678415,0.8867504741857118,eta1,UGA
0.6743927834528531,0.8896579731086822,eta1,UGA
0.210370132026359,0.9251960859993897,eta1,UGA
-0.1269358138998436,0.9808703478565776,eta1,UGA
-0.26579812250747287,1.0069800748336681,eta1,UGA
-0.41896641016570657,1.0370181543520134,eta1,UGA
-0.4631365837927236,1.0451473921064942,eta1,UGA
-0.43160136982657876,1.0276724156031625,eta1,UGA
-0.4022134051918225,1.0145081486021494,eta1,UGA
-0.18847285874657704,1.030324407861805,eta1,UGA
0.04696893185589342,0.9781142789784311,eta1,UGA
0.08791869658986141,0.9716310786192659,eta1,UGA
0.18378026872878112,0.9644378214559215,eta1,UGA
0.36712717808693146,0.9517537478500007,eta1,UGA
0.5052240800009862,0.94848721901362,eta1,UGA
0.7226259076750944,0.9544233142883447,eta1,UGA
0.8851925221304745,0.9640462190883594,eta1,UGA
0.9376469341869808,0.9713336698765741,eta1,UGA
0.9295863670175368,0.9642932280128886,eta1,UGA
0.9732078467476907,0.9727793476848726,eta1,UGA
1.050680613981202,0.9929705194867213,eta1,UGA
1.0965076741338093,0.9975411708075134,eta1,UGA
1.132804349677545,1.0246917420403021,eta1,UGA
1.0004683192767996,0.989469726269047,eta1,UGA
1.0859476986213756,1.0436228815338657,eta1,UGA
0.7934864218377726,1.0097216219099263,eta1,UGA
0.5207651685340835,0.9710294262769942,eta1,UGA
0.18514344570649754,0.9613826208422463,eta1,UGA
-0.21855581417425943,0.9625881972976985,eta1,UGA
-0.5302728616524242,0.9964884466094055,eta1,UGA
-0.6634398005562373,1.012517397550464,eta1,UGA
-0.7606767411723343,1.016515945198885,eta1,UGA
-0.785829001116013,1.0200281407224565,eta1,UGA
-0.7323214904632025,1.004364611813816,eta1,UGA
-0.682457334397961,0.9943495900867065,eta1,UGA
0.13262060297276684,0.8743919187173212,eta2,UGA
-0.3759316787919859,0.9516509448074189,eta2,UGA
0.19896515676224388,0.8024087152349706,eta2,UGA
0.6591245233917793,0.7257717997448933,eta2,UGA
0.49559788321777415,0.9800937040366577,eta2,UGA
0.14223746426355652,1.14706328813018,eta2,UGA
0.3538801296074859,0.8516712653817993,eta2,UGA
0.5940075020519887,0.7379529084372133,eta2,UGA
0.4350465753045004,0.7234601313235212,eta2,UGA
-0.49285066825813006,0.9481932716614614,eta2,UGA
0.36244459660437706,0.8955638953225901,eta2,UGA
0.11801454781743424,0.84145336993609,eta2,UGA
0.30975437825108193,0.7975367471059844,eta2,UGA
0.5036580102566031,0.9119734400496259,eta2,UGA
0.5137354844400357,0.8462043730926556,eta2,UGA
-0.8848795620894219,0.9605162139736761,eta2,UGA
-0.18535551943270404,0.7530375141260706,eta2,UGA
0.17783226499581767,0.7810803042444212,eta2,UGA
0.21991859618850412,1.2839071136583606,eta2,UGA
-0.8757632826214441,0.8293356073058692,eta2,UGA
0.23188429648610118,0.8667970970868791,eta2,UGA
0.20447073513703623,0.9263755862928564,eta2,UGA
-0.17806851590083977,0.9614644780799411,eta2,UGA
-0.26137222965412166,1.116641688720265,eta2,UGA
0.6320884156119072,0.9444427205590424,eta2,UGA
0.8785977789739015,1.0966480937793994,eta2,UGA
0.4462228818861791,0.8928968314999776,eta2,UGA
0.2512765355467526,0.8158976332512212,eta2,UGA
0.38908430630334373,1.4731262065325021,eta2,UGA
0.4356218407533423,0.8740839577971437,eta2,UGA
0.20916113643293116,0.7258817848085264,eta2,UGA
0.1985756355770719,0.6613710408502768,eta2,UGA
-0.0028796528689505824,0.8726683465266726,eta2,UGA
-0.3264383826089009,0.8128549305301663,eta2,UGA
-0.12295150440956644,0.8205961457145204,eta2,UGA
0.41276265029775305,0.852221601280783,eta2,UGA
0.2258174987567869,0.7533506170982066,eta2,UGA
-0.6748889741884693,0.7826724995949562,eta2,UGA
-0.08799193331524947,1.0188105612543652,eta2,UGA
-0.9609037442392728,1.2980518465781816,eta2,UGA
-0.5446450657989492,0.8247485258429254,eta2,UGA
0.23468958212054455,0.9753096561579021,eta2,UGA
0.23139375223898825,0.7372439490099889,eta2,UGA
0.2236794959749629,0.7751627695073479,eta2,UGA
0.24293348284690255,0.777181223808264,eta2,UGA
-0.27973564959058234,0.840262659779928,eta2,UGA
-0.03991736385905296,0.9569138245254709,eta2,UGA
-0.02856343628883355,0.8623386342738113,eta2,UGA
-1.3767434748056995,1.9849031744254284,eta2,UGA
0.3372118634656494,0.7626100813445283,eta2,UGA
0.16220544659684233,0.6783735736262114,eta2,UGA
-0.7696644222234773,1.1585687206293678,eta2,UGA
-0.6969280244921291,1.139595224716694,eta2,UGA
0.22671193471194104,0.8231887043750861,eta2,UGA
-0.3243859233581107,0.9858416459476358,eta2,UGA
0.08452142365676968,0.7454187725344074,eta2,UGA
0.4591042511793327,0.7292437471482689,eta2,UGA
-0.021805010688779873,0.7090283712015756,eta2,UGA
-0.30456889732268944,0.6541323970963573,eta2,UGA
0.33631981448374004,0.7376327539910076,eta2,UGA
0.419209288247351,0.8040778858305302,eta2,UGA
0.2045990385103744,0.7230694260378486,eta2,UGA
0.3675462205565069,0.9980050638462781,eta2,UGA
-0.04382554158314418,0.7884888675242874,eta2,UGA
0.010048751661956479,0.6957911882090103,eta2,UGA
0.22409675299857099,0.6902073199780845,eta2,UGA
-0.9287822444355537,1.1944651318580715,eta2,UGA
0.2623136996336498,0.8509174481951385,eta2,UGA
-0.3925382989475883,0.7359371101205783,eta2,UGA
-0.30710769025033186,1.232404795967195,eta2,UGA
0.5075979464851269,0.7805051610722854,eta2,UGA
-0.3186608751497739,0.8436056495383712,eta2,UGA
-0.09742811683330684,0.6703963769742395,eta2,UGA
0.5174867474986842,0.7857455986758005,eta2,UGA
-0.20100409002819083,0.81466694298823,eta2,UGA
-0.09940312431813877,0.6322216617526697,eta2,UGA
0.37609897365336387,0.7059580746921942,eta2,UGA
0.1345529724526955,0.763018834609124,eta2,UGA
0.108538665804602,1.0080367350154136,eta2,UGA
0.022343935702450468,0.7896356366284147,eta2,UGA
0.027522885142040883,0.6720615357570301,eta2,UGA
0.4632660014184868,0.8897545373916385,eta2,UGA
0.0788642380606537,0.7650970051039081,eta2,UGA
-0.0755352746423207,0.7812759819476265,eta2,UGA
0.1301339597394811,0.8266962641231277,eta2,UGA
-0.4676012477725079,0.809214021377724,eta2,UGA
0.08674736335246351,0.8707023005174853,eta2,UGA
-0.2866751574299769,1.1337747162469507,eta2,UGA
-0.21416398703956685,1.0151068552895726,eta2,UGA
0.06817632864788312,0.6172855129544628,eta2,UGA
0.5899037975579707,0.7940214693135573,eta2,UGA
-0.03436629371735358,0.7096654440402357,eta2,UGA
-0.7025294028607512,1.1131626362347444,eta2,UGA
0.04110402027624466,1.1173583498655488,eta2,UGA
-0.02198739358859184,0.6901974002515019,eta2,UGA
-0.45942034258413844,0.812804729111086,eta2,UGA
-1.1082850475464572,1.1545169600821128,eta2,UGA
-0.21912519800653762,0.874011292017245,eta2,UGA
0.22152995455529556,0.6103039214669146,eta2,UGA
-0.9025681990454483,1.0274256396669474,eta2,UGA
-0.1858846443354012,0.8896977628512838,eta2,UGA
-0.14717211829444948,0.9148699289876447,eta2,UGA
0.2045144582873708,0.6405712246443654,eta2,UGA
0.35529353412030673,0.6487468991167589,eta2,UGA
0.7250354992927193,0.9627361453719163,eta2,UGA
0.2914837730659508,0.9779517545975305,eta2,UGA
0.33303226374134876,1.0247819579718633,eta2,UGA
-0.15926441050344167,0.8906989206929257,eta2,UGA
-0.5207992644441815,0.9882181141607415,eta2,UGA
0.1818360555409973,0.7661051948443585,eta2,UGA
-0.7401543853391942,1.0137378453558747,eta2,UGA
0.09828912204220426,0.8560585240252492,eta2,UGA
0.300122330584119,0.6387556247830922,eta2,UGA
-0.16915248336241437,1.0170651899096035,eta2,UGA
0.473870311658582,0.6541915302600108,eta2,UGA
0.2617013706373322,0.7432967916412143,eta2,UGA
0.49994679216825827,0.6537687110305346,eta2,UGA
0.12466993228152126,0.6466302306711103,eta2,UGA
0.012390835479074675,0.8522155955599,eta2,UGA
0.25329926520506274,0.7609991275652228,eta2,UGA
0.2123444186655583,0.7659773186559435,eta2,UGA
-0.7043008050453524,1.0833174636455187,eta2,UGA
-0.006416906922562331,0.8543769431542063,eta2,UGA
-0.6565666427149013,1.1447638136158396,eta2,UGA
-0.34407367489788526,1.0098790792974894,eta2,UGA
0.4930298378214974,0.8740303408122584,eta2,UGA
0.3458589590139596,0.8675777330782292,eta2,UGA
-0.058460217944952805,1.0167100597256127,eta2,UGA
-0.40089874371406103,0.7864117303984572,eta2,UGA
-0.8883989275073205,0.8392479598787744,eta2,UGA
